onset_to_impact_s,acc_m_peak,acc_m_peak_time_s,acc_m_median_abs,gyro_m_peak,gyro_m_peak_time_s,gyro_m_median_abs,orientation_change_peak,orientation_change_peak_time_s,orientation_change_median_abs,AccX_peak_abs,AccX_median_abs,AccY_peak_abs,AccY_median_abs,AccZ_peak_abs,AccZ_median_abs,GyrX_peak_abs,GyrX_median_abs,GyrY_peak_abs,GyrY_median_abs,GyrZ_peak_abs,GyrZ_median_abs,EulerX_peak_abs,EulerX_median_abs,EulerY_peak_abs,EulerY_median_abs,EulerZ_peak_abs,EulerZ_median_abs,subject,task_id,trial_id,description,direction,context
0.6499999999999999,3.4902691873263874,0.0,0.957554176013034,370.1400786730591,-0.10999999999999999,64.8670446573812,297.91281611867214,0.8400000000000001,224.2114706647252,3.365,0.759,0.973,0.3500000000000008,0.871,0.224,117.8001648,15.355274400000075,310.5432359999999,44.11776600000011,309.6837989999998,23.89234860000004,179.97756696,137.02290569999997,86.94064691999998,70.81760879999999,176.09291172000005,114.29939142,6,22,2,lateral fall when trying to sit down,lateral,sitting
0.7400000000000002,3.7983134415158526,0.0,0.9787818960320013,359.3989659996816,-0.09999999999999998,62.58500777014545,291.9180145393288,0.41999999999999993,199.1132487273665,3.618,0.7300000000000025,0.979,0.36400000000000027,0.7479999999999946,0.336,99.35091719999973,22.001587200000028,314.3820545999998,41.3675676,303.6104441999996,23.663165400000054,179.18115533999998,125.20278216000003,88.41314897999996,72.00363186,179.85151619999203,110.82726594,6,22,3,lateral fall when trying to sit down,lateral,sitting
0.6500000000000001,3.206200243278638,0.0,0.9837509847517305,371.4682732404039,-0.04999999999999993,62.070447061753775,291.95857539114377,0.47,131.3488565143047,3.192,0.641999999999999,0.9779999999999996,0.356,0.9429999999999971,0.341,122.2119414,20.1108257999998,342.2278133999998,38.67466499999987,269.17566839999967,26.069589000000168,179.7655724999921,83.70343421999998,87.30161045999995,67.65488064,179.88589368,115.31352708000001,6,22,4,lateral fall when trying to sit down,lateral,sitting
0.6900000000000004,3.237986720170421,0.0,0.9744937147052302,362.5035445410118,-0.13,57.75987864519018,173.35583008309715,0.26,91.86861931953352,3.071,0.7349999999999981,1.029,0.3509999999999992,0.8379999999999971,0.10200000000000657,85.82910840000002,16.501190400000002,300.68835839999997,24.35071499999991,333.11778119999923,18.73572659999999,82.28822795999999,56.78586737999999,87.82873182,81.72099954000002,107.06293187999998,43.61356296000005,6,22,5,lateral fall when trying to sit down,lateral,sitting
0.8599999999999999,4.308050371107561,0.0,0.9734521046255947,352.51785151132475,-0.030000000000000027,14.263892689361985,56.20122638509221,0.97,46.48783771259393,0.528,0.048000000000000036,1.609,0.295,3.996,0.575,348.75953460000005,12.318597,61.87946399999938,2.6356068,33.747226199999666,1.6042823999999998,68.73204168,15.01722918,5.397264359999999,1.20894138,20.5118964,14.94847422,6,23,1,Forward fall when trying to get up,forward,standing
0.7999999999999998,4.317192722128582,0.0,0.950821223995342,343.06300790869415,-0.030000000000000027,14.233826666907131,48.928885558180504,0.97,40.26065999985598,0.7029999999999988,0.06800000000000007,1.624,0.2900000000000001,3.996,0.636,331.2843155999991,8.880849000000028,88.98037739999981,5.958763200000016,42.34159619999997,2.4064236,68.11324704,18.11120238,9.17878716,4.45188366,26.86600062,25.41641688,6,23,2,Forward fall when trying to get up,forward,standing
0.8999999999999999,4.8431979104719645,0.0,0.9874360738802285,243.94782107131817,-0.040000000000000036,17.65649817974647,60.791447551747915,-0.06999999999999995,53.79552301511036,2.591,0.06300000000000036,2.1549999999999945,0.22900000000000004,3.996,0.7900000000000008,241.6163886,8.651665799999956,127.82692979999837,6.302538000000002,41.195680199999565,4.5263682,67.322565,4.15967508,7.219270799999991,1.1573751600000002,26.1555327,23.3480385,6,23,3,Forward fall when trying to get up,forward,standing
0.8199999999999998,4.354211868983869,0.0,0.9646247975249237,226.06033747478554,-0.020000000000000018,17.13192325517488,57.349398381249266,0.14000000000000012,49.25064763630007,0.9859999999999961,0.04900000000000002,1.798999999999991,0.3599999999999999,3.996,0.5830000000000013,181.62768599999993,8.365186799999945,224.026578,12.1467096,53.456981399999954,3.265860600000024,62.51544738,7.551586439999989,17.498137319999998,1.4839612199999994,27.75408552,26.73422028,6,23,4,Forward fall when trying to get up,forward,standing
0.8200000000000003,5.569440995288486,0.0,0.94827949466389,409.5330201621233,-0.030000000000000027,10.675639070143196,63.60526942855855,0.010000000000000009,58.1064858393476,1.3859999999999597,0.03800000000000004,3.791,0.31600000000000084,3.996,0.5489999999999999,406.1126303999958,4.411776600000009,101.06979119999981,4.182593400000103,38.56007339999931,1.776169800000082,64.09681146,4.76128098,4.85295426,2.28610242,28.81978740000001,27.593657279999995,6,23,5,Forward fall when trying to get up,forward,standing
0.71,2.745670409936342,0.0,0.9518744665133109,315.0793200591967,-0.14,62.306383504374296,305.520662095874,0.27,116.83181325915335,2.556,0.879,0.9019999999999999,0.3960000000000006,0.7759999999999964,0.19800000000000034,173.31979499999932,11.000793600000035,224.42764859999997,40.68001800000002,239.03807759999998,22.00158719999997,179.75984291999197,89.14653522,89.8971102,78.54681221999998,179.34158358,79.51511123999998,6,24,1,lateral fall when trying to get up,lateral,standing
0.5799999999999998,3.812036463624135,0.0,0.9351165702734604,386.6494726026381,-0.030000000000000027,56.951621707021275,308.581122346056,0.3500000000000001,95.59358592049335,3.761,0.5959999999999996,1.5159999999999858,0.36899999999999894,0.8320000000000001,0.242999999999999,133.3273266,5.443101,317.4760277999995,45.03449880000006,258.4040579999998,16.501190400000013,178.94624255999207,60.72781842000001,88.16677704,65.03646258,179.79994997999214,74.47881041999999,6,24,2,lateral fall when trying to get up,lateral,standing
0.6100000000000001,2.9474473701832236,0.0,0.9464745110144276,370.1900437998076,-0.040000000000000036,72.5512804427525,300.63917092580857,0.4099999999999999,114.48061834287591,2.947,0.59,0.9679999999999979,0.3860000000000014,0.8419999999999812,0.3139999999999969,143.98434539999943,13.636400400000015,289.22919839999975,59.81681520000003,257.4873251999997,22.63184100000002,179.4504455999921,77.81915556,85.9437,64.60101449999999,179.86870493999996,112.92429222,6,24,3,lateral fall when trying to get up,lateral,standing
0.6699999999999999,2.813421226905065,0.0,0.9502389173255325,322.6442695168082,-0.05999999999999994,67.55842994969669,307.63474111145183,0.47,120.58881534511704,2.7510000000000003,0.5680000000000012,0.875,0.452,0.853,0.22299999999999995,172.05928740000004,11.40186419999999,248.31999719999993,43.37292060000003,285.27578819999974,19.767051000000002,179.03218626,90.38985408,85.56554772,61.32942432,179.63952174000002,112.99304718000002,6,24,4,lateral fall when trying to get up,lateral,standing
0.6599999999999997,3.0999282249755393,0.0,0.9185363356993563,330.70334184823145,0.07000000000000006,77.44690474297047,308.5732311870484,0.48,120.31500196300638,2.909,0.57,1.0849999999999933,0.43200000000000005,1.2359999999999927,0.3,176.12728919999995,6.760904399999999,243.27796680000003,62.22323880000004,316.9030697999997,21.485925,179.6509809,100.74320514,75.51586440000001,51.20525646,179.59941468,133.45337736000002,6,24,5,lateral fall when trying to get up,lateral,standing
1.0400000000000003,4.162473543459465,0.0,0.9764450829411759,281.4953033232238,-0.05999999999999994,14.254108036434019,70.93457122699871,-0.10999999999999999,51.650261697687434,1.5959999999999912,0.03999999999999996,2.501999999999981,0.2769999999999995,3.969,0.8780000000000012,280.3483493999999,8.70896159999821,77.5785131999992,5.099326199999972,55.1758554,2.8074941999999963,65.58077268,7.265107439999998,6.428588759999992,2.93927454,32.217428340000005,24.992427960000004,6,25,2,"Forward fall while sitting, caused by fainting",forward,fainting
0.86,4.141406886554375,0.0,0.9839984756085753,342.4580127194224,-0.07999999999999996,29.086578408473663,69.49835036119904,-0.15000000000000002,48.817622034397154,0.949,0.08500000000000008,2.5749999999999975,0.2370000000000005,3.991,0.926,336.84200819999967,19.194092999999956,116.3104739999996,4.354480800000016,23.5485738,3.2085648,70.8749046,7.0473833999999975,7.91254998,5.07640788,29.415663720000005,28.1895336,6,25,3,"Forward fall while sitting, caused by fainting",forward,fainting
0.8699999999999999,4.139974637603472,0.0,0.9963578674351901,268.5333916256553,-0.07999999999999996,37.21709541308331,64.73492610700367,-0.14,51.020810107675125,1.5,0.12100000000000007,2.7119999999999944,0.235,3.823,0.8330000000000005,264.3055253999999,35.12232540000054,72.70837019999998,5.672284200000059,20.7410796,1.7188740000000002,75.96277164,9.9694692,12.07222506,8.33080932,31.443935040000003,27.74835594,6,25,4,"Forward fall while sitting, caused by fainting",forward,fainting
1.0,4.648023343314876,0.0,1.0044650317457546,309.5431299788273,-0.030000000000000027,24.184190000858724,62.385488355484696,-0.07999999999999996,47.09534168841209,3.12,0.09799999999999998,3.0649999999999933,0.30100000000000077,3.9449999999999834,0.602,299.14137179999994,22.0015872,124.04540699999811,5.32850940000002,45.95123159999935,1.3750991999999935,67.32829458,15.52143222,14.283842939999984,5.930115299999999,54.40236209999999,52.2251217,6,25,5,"Forward fall while sitting, caused by fainting",forward,fainting
0.76,4.896696437395318,0.0,0.9998409873574898,351.79760240021665,-0.020000000000000018,57.3226654317329,173.74996921658624,0.55,140.84296770646327,3.996,0.485,2.754,0.23700000000000035,1.607,0.22999999999999907,163.5222132,37.58604480000001,330.8832450000001,39.47680620000002,161.4595644,7.734933000000002,122.4411246,102.04954938,56.39625594,43.79117994,124.74441576,91.48420386,6,26,1,"lateral fall while sitting, caused by fainting",lateral,fainting
0.9400000000000001,4.678065946521062,0.0,0.9770204706146134,384.1275632477021,-0.040000000000000036,58.724198132577875,193.64378760575661,0.24,100.01334830812243,3.996,0.6429999999999987,2.373,0.20799999999999905,1.745,0.312,156.8186046,30.0229992,369.5579099999998,47.154443399999856,221.3909712,11.8602306,139.67570124,62.234697960000005,86.29320437999998,76.19195484000002,175.54860162,54.56851992000001,6,26,2,"lateral fall while sitting, caused by fainting",lateral,fainting
1.1600000000000001,4.440355503785705,0.0,0.9871580420581092,369.4491696694669,-0.040000000000000036,47.49382923570403,182.84021981539703,0.26,91.8991096694635,3.996,0.723,2.2369999999999615,0.188,0.9799999999999706,0.38699999999999923,152.5214196,19.824346800000036,358.4425248,41.76863819999992,105.88263839999968,6.130650599999999,132.76009818,61.50131172,84.09304566,74.7996669,163.69983018,43.8599349,6,26,3,"lateral fall while sitting, caused by fainting",lateral,fainting
0.9999999999999998,4.675213471062043,0.0,0.9888230377575151,397.31823633734143,0.020000000000000018,61.52461848487558,303.6665501973872,0.17999999999999994,98.90470518755284,3.996,0.6110000000000025,2.242,0.2940000000000018,1.108999999999955,0.3250000000000001,156.47482979999995,38.27359439999999,393.4502586,45.0344988,171.8874,5.8441716000000286,179.86870493999996,72.71982936000002,87.10107516000002,74.05482149999993,179.89162326,41.21286894000004,6,26,4,"lateral fall while sitting, caused by fainting",lateral,fainting
0.94,3.48269938409849,0.0,0.9750046153736914,340.2255528924962,-0.04999999999999993,55.14371755447991,305.31376025550054,0.31000000000000005,92.11197206388574,3.4610000000000003,0.7539999999999991,1.326999999999979,0.282,1.092,0.218,108.69013259999981,21.657812400000008,282.00992759999997,31.22621100000001,288.36976139999996,16.84496520000001,178.69414104,54.12161267999996,88.34439402000002,77.49829908000002,176.70597678,31.799168999999985,6,26,5,"lateral fall while sitting, caused by fainting",lateral,fainting
0.45999999999999985,4.681260620815722,0.0,0.9981758362132395,724.2190865164583,0.010000000000000009,21.140209196266696,273.7896093467483,0.30000000000000004,41.892896410491296,0.83,0.068,3.11,0.3130000000000002,3.399,0.682,720.781164,17.3606274,36.8411994,5.328509399999992,70.24465079999999,1.8907614000000037,179.88016409999997,135.68218398000002,7.25364828,2.82468294,39.63723444,38.80071576,6,27,4,"Backward fall while sitting, caused by fainting",backward,fainting
0.5699999999999998,6.035471978230037,0.0,0.9134839900074878,332.35202084157163,-0.040000000000000036,30.929597471848464,81.13883416219355,0.1200000000000001,76.68264751678032,2.859,0.06499999999999978,3.9569999999999896,0.418,3.996,0.377999999999998,316.1009286000001,19.6524594,193.3160292,16.501190400000002,106.91396279999996,5.156622000000029,83.53727640000002,2.3262094799999966,18.5924871,4.1539455,9.9694692,0.7849524599999977,6,28,1,Vertical(forward) fall while walking caused by fainting,forward,fainting
0.9200000000000004,4.04747143288251,0.0,0.9767343548785411,267.0491471790077,-0.38,36.56639322907788,85.61497827115689,0.13000000000000012,81.43557850951329,2.71,0.12400000000000008,1.9539999999999997,0.3559999999999959,3.0839999999999925,0.8130000000000009,260.75318579999987,5.901467399999972,113.0446133999999,16.959556799999948,104.3356518,5.2712136,86.21299026,4.652418960000002,24.459577019999998,5.007652919999999,26.39617506,20.454600600000006,6,28,2,Vertical(forward) fall while walking caused by fainting,forward,fainting
0.9100000000000001,4.143138665311602,0.0,0.9771125830732097,246.82124237849342,-0.43999999999999995,19.909527915396076,88.1612705976086,-0.08999999999999997,80.9777849421588,0.783999999999997,0.07200000000000026,1.956,0.29600000000000276,3.877999999999975,0.7670000000000002,244.080108,8.307891,45.72204839999999,7.964116200000291,41.82593399999994,3.781522799999982,88.52774058,6.4228591800000014,7.17916374,3.5752579200000003,17.761698000000006,16.650159480000006,6,28,3,Vertical(forward) fall while walking caused by fainting,forward,fainting
0.8200000000000003,5.202642789967422,0.0,0.9552491821509206,231.55086560242214,-0.29999999999999993,19.3373112793217,85.24296575311311,0.14000000000000012,82.62261739068563,2.82,0.06000000000000011,2.2319999999999665,0.28799999999999965,3.996,0.41800000000000204,223.79739479999995,6.417129599999725,203.34279419999814,16.042824000000056,96.6580146,5.3285094000000095,82.219473,2.8934378999999972,23.59441044,4.595123160000002,25.94353824,23.462630100000002,6,28,4,Vertical(forward) fall while walking caused by fainting,forward,fainting
0.81,5.754600594307132,0.0,0.9818151557192418,279.8854849210098,-0.33999999999999997,37.305946122966596,92.1053829460338,0.13000000000000012,87.91693174765545,3.996,0.09600000000000011,1.786999999999998,0.34100000000000047,3.996,0.5720000000000011,268.77459779999924,8.823553200000017,133.21273499999876,21.82969980000009,118.71689759999978,5.099326200000015,92.7619002,5.735309579999999,29.902678020000003,5.488937639999998,22.98707496,16.753291920000002,6,28,5,Vertical(forward) fall while walking caused by fainting,forward,fainting
0.8600000000000003,5.137254714339168,0.0,0.9446115603781278,496.2727371592139,0.16999999999999993,103.4258387044588,164.02796377065854,0.48,111.78975614421313,2.604999999999987,0.09100000000000333,3.999,0.3500000000000011,2.1949999999999985,0.607,486.6705252,15.240682799999872,229.29779159999993,65.14532460000005,80.90166959999884,17.13144419999997,179.51347097999997,104.1637644,12.020658839999998,6.222323880000004,174.71208294,163.73993724,6,29,1,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting",unspecified,fainting
0.7400000000000002,5.3730711888081295,0.0,0.9617281320622789,512.8013278654315,0.10000000000000009,65.93509452119939,357.79294866630244,0.47,268.9788731805595,2.545999999999998,0.039000000000000035,3.998,0.34800000000000036,2.9530000000000003,0.6909999999999974,494.6919371999957,16.6157820000003,225.34438139999943,52.59754440000001,48.2430635999995,7.849524600000021,179.98902611999202,115.1072622,14.85107136,6.371292960000007,179.05510457998412,170.77013190000002,6,29,2,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting",unspecified,fainting
0.8100000000000005,5.661709370852587,0.0,0.9327239677417973,620.3154097909807,0.050000000000000044,93.1082312390628,347.0569656206103,0.52,117.10521239145329,2.6999999999999953,0.07200000000000033,3.999,0.325,3.354,0.6330000000000016,605.0436479999959,25.840405800000006,227.6935092,66.57771960000035,108.05987879999937,12.261301200000025,179.89162325999996,121.94265114,17.761698000000006,7.4541835800000085,179.74838375999997,173.61200358,6,29,3,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting",unspecified,fainting
0.9100000000000001,5.531260344623095,0.0,0.975865769458074,500.2494165238605,0.07000000000000006,72.57315460894262,265.24389372897747,0.41999999999999993,134.78950580159565,3.69,0.058000000000000336,3.7339999999999955,0.365,2.911999999999995,0.614,473.3778995999907,19.308684599999932,309.79839060000006,40.10706,71.61975,12.1467096,179.89162326,118.29290868,23.12458488,7.551586440000004,165.11503644,153.14594382,6,29,4,"Fall while walking, with use of hands in a table to dampen fall, caused by fainting",unspecified,fainting
0.75,4.866344213061793,0.0,0.9794518875371061,459.87869160304797,0.0,60.78241895155489,84.38058089947387,0.020000000000000018,80.0540335597907,3.063,0.094,1.7969999999999924,0.398,3.8489999999999998,0.44999999999999857,177.21590940000004,23.548573799999946,422.38463759999917,25.09556039999997,185.638392,11.058089399999973,93.30048072,8.794905300000002,35.28848322,4.34875122,78.14574162,74.20952016,6,30,1,Forward fall while walking caused by a trip,forward,walking
0.7799999999999998,4.750370617120311,0.0,0.9787062889345298,270.5359154220699,-0.32999999999999996,62.64131760006087,95.234239833158,-0.04999999999999993,86.51880275923754,3.616,0.1749999999999944,2.0489999999999924,0.5019999999999962,3.056999999999997,0.6900000000000024,256.91436719999984,12.375892799999981,113.04461339999999,34.950438,104.22106019999885,13.006146599999976,87.8058135,4.3544808,29.455770779999998,11.791475640000014,32.45234112,23.01572286,6,30,2,Forward fall while walking caused by a trip,forward,walking
0.7000000000000002,5.253148103756451,0.0,0.9791925244812698,393.83222041210314,0.010000000000000009,72.37081011698609,83.91949720936015,0.030000000000000027,79.30750123374303,3.419,0.11600000000000037,1.745,0.4409999999999993,3.63,0.458,230.2145244,19.194093000000073,266.0816952,30.7105488,215.60409539999944,14.43854159999987,90.68206266,13.980175199999998,42.13533132,4.646689379999995,31.4267463,25.76592126,6,30,3,Forward fall while walking caused by a trip,forward,walking
0.7600000000000002,6.234713946926515,0.0,0.9848624269409408,322.1488594871976,-0.29999999999999993,35.155304072700254,85.1154975075189,-0.030000000000000027,76.34802971631866,3.999,0.113,2.629,0.238,3.996,0.737,307.3346712,19.537867799999777,185.69568779999673,12.662371799998734,80.44330319999997,7.3911581999997775,87.53652324,3.7757932200000006,21.445817939999994,6.611935319999999,33.26594147999999,25.0382646,6,30,4,Forward fall while walking caused by a trip,forward,walking
0.81,4.207459684893012,0.0,0.9934203541301134,421.5768625608746,-0.040000000000000036,72.65877819809687,91.63038546227595,-0.010000000000000009,73.59087610532148,3.160999999999996,0.145,1.4340000000000002,0.348,2.6,0.5810000000000001,216.11975759999967,30.7678446,283.6715058000001,43.3156248,301.4904996,14.667724799999982,91.56441798,6.806741040000004,55.651410539999986,5.236836120000004,39.66015276,29.478689100000004,6,30,5,Forward fall while walking caused by a trip,forward,walking
0.75,4.4766660585752875,0.0,0.9733370433719208,365.8360161026612,-0.29999999999999993,41.16163928359614,85.568597487572,-0.010000000000000009,79.0082703961541,1.0559999999999985,0.13700000000001292,3.6139999999999906,0.24099999999998833,3.995999999999999,0.6550000000000001,347.097956399999,9.110032199999882,140.947668,24.465306599999977,111.32573939999969,8.136003599999997,88.25272073999999,4.027894739999997,16.426705860000002,4.8930613199999895,31.3980984,29.398474980000014,6,31,1,Forward fall while jogging caused by a trip,forward,running
0.6499999999999999,5.252378604023133,0.0,0.9965806540365914,290.48421933853996,-0.07999999999999996,74.6661446277751,95.77675195279106,0.010000000000000009,81.0754991583551,3.196,0.185,2.6659999999999986,0.353,3.788,0.5919999999999993,217.151082,20.05352999999978,169.8247511999997,54.25912260000001,195.2640864,13.5791046,82.28249838,11.43624168,40.06695294000001,12.158168759999993,32.068459260000004,23.743379519999998,6,31,2,Forward fall while jogging caused by a trip,forward,running
0.6799999999999997,5.129570449852502,0.0,0.9892385960929748,416.88900098600334,0.0,57.96571090754606,83.0965061544032,0.030000000000000027,73.21162255288326,3.2030000000000003,0.09299999999999951,2.24,0.251,3.9959999999999933,0.41900000000000037,232.620948,11.2299768,338.15981159999916,34.663958999999906,204.3741186,12.318597,88.60222512,10.58253426,37.45426446000001,3.466395900000005,26.132614379999996,7.1333271000000025,6,31,3,Forward fall while jogging caused by a trip,forward,running
0.7399999999999998,6.048499566008085,0.0,0.959605648170122,425.1112413672398,0.0,63.5342738054304,85.4589004330885,0.030000000000000027,75.44287954562581,3.593,0.10000000000000003,2.823,0.40200000000000014,3.996,0.46899999999999764,255.4819721999998,15.756345000000383,294.6150036,31.79916900000002,223.1098452,8.07870779999997,84.1961781,3.4950437999999986,41.52226626,5.752498320000001,53.1705024,44.67353526,6,31,4,Forward fall while jogging caused by a trip,forward,running
0.7000000000000002,5.726574979863618,0.0,0.9829196304886784,369.7555898211379,-0.010000000000000009,34.20223338480018,81.43681789361825,0.010000000000000009,75.43325685312095,2.9849999999999666,0.0970000000000006,3.1710000000000003,0.3730000000000015,3.996,0.522,258.977016,14.03747099999997,249.9242796,19.652459399999756,154.75595579999998,6.9327918,89.54187624,9.184516739999998,29.220858000000003,4.74409224,27.0149697,24.917943419999993,6,31,5,Forward fall while jogging caused by a trip,forward,running
0.4900000000000002,5.590083451970999,0.0,0.9583000573932985,506.20930739733933,0.010000000000000009,65.4452732488734,93.40747776194488,0.020000000000000018,79.69328405162614,3.996,0.1410000000000008,2.619,0.303,3.5410000000000004,0.3870000000000003,185.18002559999988,19.537867799999926,394.6534704,27.1582092000003,292.8961296,9.797581800000003,85.69159848,11.32165008,58.44171599999998,6.462966239999997,31.15172646000001,24.94659132,6,32,1,Forward fall while walking caused by a slip,forward,walking
0.6200000000000001,5.805093711560564,0.0,0.9595316565908599,386.7528378968951,-0.010000000000000009,34.80025393352288,79.6067574464519,1.0,74.06908502464678,3.469999999999989,0.08699999999999995,2.984,0.339,3.996,0.435,250.4399418,17.70440219999993,283.15584359999986,11.2299768,156.9331961999999,4.526368199999809,86.94064691999998,8.554262939999992,29.026052279999988,3.2601310199999998,27.57646853999999,23.491278,6,32,2,Forward fall while walking caused by a slip,forward,walking
0.96,4.779119374947648,0.0,0.987350495011776,430.75443136008033,-0.39,64.33198346878304,91.86532988151127,-0.25,67.27354190870533,3.903,0.28899999999999965,2.860999999999983,0.1840000000000032,2.758,0.8960000000000019,424.3326947999999,32.0283522,139.97363939999988,18.62113499999995,98.09040959999993,8.250595199999994,77.85926262000002,5.88427866,30.510013499999996,14.822423459999996,45.53297226,36.646393680000024,6,32,3,Forward fall while walking caused by a slip,forward,walking
0.48999999999999977,5.440049448304675,0.0,0.9553606648800231,356.86324173889363,-0.010000000000000009,41.5420233530141,77.22263665734226,-0.020000000000000018,71.29968194315855,2.641,0.108,2.9659999999999807,0.35199999999999726,3.996,0.4039999999999984,213.5414466,23.2620948,351.8535077999985,22.1161788,130.74901559999995,9.969469199999963,89.45593253999998,14.180710500000007,31.28923638,3.1971056400000015,28.64217042,23.158962360000004,6,32,4,Forward fall while walking caused by a slip,forward,walking
